country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
Australia,M3,89,31.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,Shaw and Smith 2019 M3 Chardonnay (Adelaide Hills),Chardonnay,Shaw and Smith,[2019]
US,Home Ranch,88,29.0,California,Dry Creek Valley,Virginie Boone,@vboone,Sbragia 2018 Home Ranch Chardonnay (Dry Creek Valley),Chardonnay,Sbragia,[2018]
US,Peters Vineyard,91,32.0,California,Sonoma Coast,Virginie Boone,@vboone,The Withers Winery 2020 Peters Vineyard Chardonnay (Sonoma Coast),Chardonnay,The Withers Winery,[2020]
France,Grand Bouquet Blanc de Blancs Brut,89,60.0,Champagne,Champagne,Roger Voss,@vossroger,Vazart Coquart & Fils 2016 Grand Bouquet Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Vazart Coquart & Fils,[2016]
France,Dame Nature,89,25.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2020 Dame Nature  (Chablis),Chardonnay,La Chablisienne,[2020]
France,Les Baudines Premier Cru,89,43.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Labouré-Roi 2021 Les Baudines Premier Cru  (Chassagne-Montrachet),Chardonnay,Labouré-Roi,[2021]
France,Les Charmes Dessus,91,52.0,Burgundy,Santenay,Roger Voss,@vossroger,Domaine de Bellene 2017 Les Charmes Dessus  (Santenay),Chardonnay,Domaine de Bellene,[2017]
US,Blanc de Blancs Brut Méthode Champenoise,89,35.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Treveri Cellars NV Blanc de Blancs Brut Méthode Champenoise Chardonnay (Columbia Valley (WA)),Chardonnay,Treveri Cellars,[]
US,Estate,88,30.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2017 Estate Chardonnay (Willamette Valley),Chardonnay,Willamette Valley Vineyards,[2017]
US,Barrel Fermented,87,21.0,Oregon,Applegate Valley,Paul Gregutt,@paulgwine ,Plaisance Ranch 2020 Barrel Fermented Chardonnay (Applegate Valley),Chardonnay,Plaisance Ranch,[2020]
US,Cannon Block Estate Grown,87,22.0,California,Knights Valley,Virginie Boone,@vboone,Lawer 2020 Cannon Block Estate Grown Chardonnay (Knights Valley),Chardonnay,Lawer,[2020]
US,Barrel Select American Oak Reserve,87,27.0,California,Carneros,Virginie Boone,@vboone,Roche 2019 Barrel Select American Oak Reserve Chardonnay (Carneros),Chardonnay,Roche,[2019]
Argentina,Elsa Bianchi,84,12.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Valentin Bianchi 2018 Elsa Bianchi Chardonnay (Mendoza),Chardonnay,Valentin Bianchi,[2018]
Argentina,505,84,13.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Casarena 2018 505 Chardonnay (Mendoza),Chardonnay,Casarena,[2018]
France,Florières,84,12.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Cave de Lugny 2018 Florières  (Mâcon-Villages),Chardonnay,Cave de Lugny,[2018]
France,Morgeot Premier Cru,89,81.0,Burgundy,Chassagne-Montrachet,Paul Gregutt,@paulgwine ,Louis Latour 2004 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,Louis Latour,[]
France,Château de Blagny Premier Cru,88,75.0,Burgundy,Meursault,Paul Gregutt,@paulgwine ,Louis Latour 2004 Château de Blagny Premier Cru  (Meursault),Chardonnay,Louis Latour,[]
France,Bastion Premier Cru,90,43.0,Burgundy,Beaune,Roger Voss,@vossroger,Chanson Père et Fils 2019 Bastion Premier Cru  (Beaune),Chardonnay,Chanson Père et Fils,[2019]
US,ECO,84,11.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Snoqualmie 2021 ECO Chardonnay (Columbia Valley (WA)),Chardonnay,Snoqualmie,[2021]
Australia,Promised Land Unwooded,84,10.0,South Australia,South Australia,Joe Czerwinski,@JoeCz,Wakefield 2022 Promised Land Unwooded Chardonnay (South Australia),Chardonnay,Wakefield,[2022]
Australia,Mount Barker,85,36.0,Western Australia,Western Australia,Joe Czerwinski,@JoeCz,Plantagenet 2005 Mount Barker Chardonnay (Western Australia),Chardonnay,Plantagenet,[]
Australia,Unoaked,85,30.0,Victoria,Mornington Peninsula,Joe Czerwinski,@JoeCz,Willow Creek 2007 Unoaked Chardonnay (Mornington Peninsula),Chardonnay,Willow Creek,[]
France,Coeur de Pouilly,85,21.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Domaine Trouillet 2021 Coeur de Pouilly  (Pouilly-Fuissé),Chardonnay,Domaine Trouillet,[2021]
US,Duet,93,32.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Sante Arcangeli 2021 Duet Chardonnay (Santa Cruz Mountains),Chardonnay,Sante Arcangeli,[2021]
US,Hillard Bruce,93,31.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Diatom 2022 Hillard Bruce Chardonnay (Sta. Rita Hills),Chardonnay,Diatom,[2022]
US,Reserve,90,32.0,California,Russian River Valley,Virginie Boone,@vboone,Rodney Strong 2019 Reserve Chardonnay (Russian River Valley),Chardonnay,Rodney Strong,[2019]
US,Estate Bottled,90,39.0,California,Napa Valley,Virginie Boone,@vboone,Spring Mountain Vineyard 2019 Estate Bottled Chardonnay (Napa Valley),Chardonnay,Spring Mountain Vineyard,[2019]
US,Grand Estates,88,19.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Columbia Crest 2019 Grand Estates Chardonnay (Columbia Valley (WA)),Chardonnay,Columbia Crest,[2019]
US,Single Deck,88,27.0,California,Russian River Valley,Virginie Boone,@vboone,Murphy-Goode 2019 Single Deck Chardonnay (Russian River Valley),Chardonnay,Murphy-Goode,[2019]
Australia,Beginning Single Vineyard,87,21.0,South Australia,Adelaide Hills,Joe Czerwinski,@JoeCz,The Lane 2020 Beginning Single Vineyard Chardonnay (Adelaide Hills),Chardonnay,The Lane,[2020]
US,Estate Grown,86,18.0,California,Clarksburg,Virginie Boone,@vboone,LangeTwins 2018 Estate Grown Chardonnay (Clarksburg),Chardonnay,LangeTwins,[2018]
US,Bernau Block,86,36.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley Vineyards 2017 Bernau Block Chardonnay (Willamette Valley),Chardonnay,Willamette Valley Vineyards,[2017]
Australia,Tarraford Vineyard,92,44.0,Victoria,Yarra Valley,Joe Czerwinski,@JoeCz,Giant Steps 2017 Tarraford Vineyard Chardonnay (Yarra Valley),Chardonnay,Giant Steps,[2017]
US,Small Lot Blend,86,14.0,California,Mendocino County,Jim Gordon,@gordone_cellars,Parducci 2021 Small Lot Blend Chardonnay (Mendocino County),Chardonnay,Parducci,[2021]
US,Blondie Gone Wild Red Hen Vineyard,86,22.0,California,Oak Knoll District,Virginie Boone,@vboone,Ideology 2020 Blondie Gone Wild Red Hen Vineyard Chardonnay (Oak Knoll District),Chardonnay,Ideology,[2020]
US,Estate,96,37.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2020 Estate Chardonnay (Dundee Hills),Chardonnay,The Eyrie Vineyards,[2020]
US,Original Vines Reserve,95,52.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2019 Original Vines Reserve Chardonnay (Dundee Hills),Chardonnay,The Eyrie Vineyards,[2019]
US,Reserve,89,26.0,California,Napa Valley,Virginie Boone,@vboone,Sparrow Hawk 2019 Reserve Chardonnay (Napa Valley),Chardonnay,Sparrow Hawk,[2019]
US,Reserve,88,34.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Westrey 2016 Reserve Chardonnay (Willamette Valley),Chardonnay,Westrey,[2016]
Australia,Jim Jim Unoaked,86,21.0,South Australia,McLaren Vale,Joe Czerwinski,@JoeCz,Hugh Hamilton 2013 Jim Jim Unoaked Chardonnay (McLaren Vale),Chardonnay,Hugh Hamilton,[2013]
Argentina,VIII,81,11.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Pulenta Estate 2017 VIII Chardonnay (Mendoza),Chardonnay,Pulenta Estate,[2017]
US,Estate Grown,90,29.0,California,Carneros,Virginie Boone,@vboone,Silverado 2019 Estate Grown Chardonnay (Carneros),Chardonnay,Silverado,[2019]
US,Sangiacomo Vineyard,90,31.0,California,Sonoma Coast,Virginie Boone,@vboone,August Truth 2019 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,August Truth,[2019]
US,Unfiltered,90,43.0,California,Napa Valley,Virginie Boone,@vboone,Newton 2019 Unfiltered Chardonnay (Napa Valley),Chardonnay,Newton,[2019]
US,1772,90,38.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Tolosa 2019 1772 Chardonnay (Edna Valley),Chardonnay,Tolosa,[2019]
US,Breakaway,90,26.0,California,Knights Valley,Virginie Boone,@vboone,Hooker 2020 Breakaway Chardonnay (Knights Valley),Chardonnay,Hooker,[2020]
France,En Paradis,90,32.0,France Other,Arbois,Roger Voss,@vossroger,Rijckaert 2017 En Paradis Chardonnay (Arbois),Chardonnay,Rijckaert,[2017]
France,Premier Cru Blanc de Blancs Premium Brut,86,90.0,Champagne,Champagne,Roger Voss,@vossroger,J. Dumangin Fils NV Premier Cru Blanc de Blancs Premium Brut Chardonnay (Champagne),Chardonnay,J. Dumangin Fils,[]
Argentina,Altos del Plata,84,14.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Terrazas de Los Andes 2016 Altos del Plata Chardonnay (Mendoza),Chardonnay,Terrazas de Los Andes,[2016]
Argentina,Perlita,86,15.0,Mendoza Province,Uco Valley,Michael Schachner,@wineschach,DiamAndes 2019 Perlita Chardonnay (Uco Valley),Chardonnay,DiamAndes,[2019]
US,Signature Edition,86,28.0,California,Russian River Valley,Virginie Boone,@vboone,McIlroy 2018 Signature Edition Chardonnay (Russian River Valley),Chardonnay,McIlroy,[2018]
US,Old Scratch,91,25.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Gorman 2021 Old Scratch Chardonnay (Columbia Valley (WA)),Chardonnay,Gorman,[2021]
France,Montée de Tonnerre Premier Cru,91,31.0,Burgundy,Chablis,Roger Voss,@vossroger,Etienne Boileau 2020 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,Etienne Boileau,[2020]
France,Closerie des Alisiers Trilogie de Terroirs,91,30.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Maison Stéphane Brocard 2020 Closerie des Alisiers Trilogie de Terroirs  (Pouilly-Fuissé),Chardonnay,Maison Stéphane Brocard,[2020]
France,Narvaux,91,45.0,Burgundy,Meursault,Roger Voss,@vossroger,Olivier Leflaive 2020 Narvaux  (Meursault),Chardonnay,Olivier Leflaive,[2020]
France,Combes au Sud Premier Cru,91,45.0,Burgundy,Saint-Aubin,Roger Voss,@vossroger,Roux Père et Fils 2020 Combes au Sud Premier Cru  (Saint-Aubin),Chardonnay,Roux Père et Fils,[2020]
US,Gold Collection,89,40.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Roblar 2018 Gold Collection Chardonnay (Sta. Rita Hills),Chardonnay,Roblar,[2018]
US,Duende,89,24.0,California,Calaveras County,Jim Gordon,@gordone_cellars,Hovey 2019 Duende Chardonnay (Calaveras County),Chardonnay,Hovey,[2019]
France,Réserve Personelle,89,44.0,Burgundy,Pernand-Vergelesses,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2018 Réserve Personelle  (Pernand-Vergelesses),Chardonnay,Jean-Luc and Paul Aegerter,[2018]
US,Estate,89,24.0,California,Arroyo Grande Valley,Matt Kettmann,@mattkettmann,Laetitia 2018 Estate Chardonnay (Arroyo Grande Valley),Chardonnay,Laetitia,[2018]
US,Cold Steel,86,23.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,El Pistolero 2020 Cold Steel Chardonnay (Santa Lucia Highlands),Chardonnay,El Pistolero,[2020]
US,Goodrich,91,34.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Elk Cove 2020 Goodrich Chardonnay,Chardonnay,Elk Cove,[2020]
France,La Garenne Premier Cru,93,57.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Au Pied du Mont Chauve 2019 La Garenne Premier Cru  (Puligny-Montrachet),Chardonnay,Au Pied du Mont Chauve,[2019]
US,Dutton Ranch,93,41.0,California,Russian River Valley,Virginie Boone,@vboone,Lucie 2020 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Lucie,[2020]
US,Drake Estate Vineyard,93,51.0,California,Russian River Valley,Virginie Boone,@vboone,Williams Selyem 2019 Drake Estate Vineyard Chardonnay (Russian River Valley),Chardonnay,Williams Selyem,[2019]
US,Lot 11,88,18.0,California,California,Jim Gordon,@gordone_cellars,Grayson 2019 Lot 11 Chardonnay (California),Chardonnay,Grayson,[2019]
US,Red Shoulder Ranch,94,47.0,California,Carneros,Virginie Boone,@vboone,Shafer 2019 Red Shoulder Ranch Chardonnay (Carneros),Chardonnay,Shafer,[2019]
US,Estate Grown Cave Fermented Finch Hollow Unfiltered,93,79.0,California,Napa Valley,Virginie Boone,@vboone,Jarvis 2019 Estate Grown Cave Fermented Finch Hollow Unfiltered Chardonnay (Napa Valley),Chardonnay,Jarvis,[2019]
US,DuBrul Vineyard,93,43.0,Washington,Yakima Valley,Sean P. Sullivan,@wawinereport,Owen Roe 2019 DuBrul Vineyard Chardonnay (Yakima Valley),Chardonnay,Owen Roe,[2019]
US,Durell Vineyard,93,51.0,California,Sonoma Coast,Jim Gordon,@gordone_cellars,Saxon Brown 2018 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,Saxon Brown,[2018]
Argentina,Felino,87,24.0,Mendoza Province,Perdriel,Michael Schachner,@wineschach,Viña Cobos 2016 Felino Chardonnay (Perdriel),Chardonnay,Viña Cobos,[2016]
France,Château London,87,17.0,Burgundy,Mâcon,Roger Voss,@vossroger,Pierre-Yves et Olivier Fichet 2022 Château London  (Mâcon),Chardonnay,Pierre-Yves et Olivier Fichet,[2022]
US,Estate,87,22.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Boekenoogen 2021 Estate Chardonnay (Santa Lucia Highlands),Chardonnay,Boekenoogen,[2021]
France,Mont de Milieu Premier Cru,90,48.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2012 Mont de Milieu Premier Cru  (Chablis),Chardonnay,La Chablisienne,[2012]
France,Fourchaume Premier Cru,90,62.0,Burgundy,Chablis,Roger Voss,@vossroger,Faiveley 2013 Fourchaume Premier Cru  (Chablis),Chardonnay,Faiveley,[2013]
US,Old Vine,90,41.0,Washington,Yakima Valley,Paul Gregutt,@paulgwine ,Dusted Valley 2013 Old Vine Chardonnay (Yakima Valley),Chardonnay,Dusted Valley,[2013]
Australia,Aradia,89,27.0,South Australia,Coonawarra,Joe Czerwinski,@JoeCz,Penley Estate 2017 Aradia Chardonnay (Coonawarra),Chardonnay,Penley Estate,[2017]
Italy,Jurosa,89,29.0,Northeastern Italy,Friuli Isonzo,Kerin O’Keefe,@kerinokeefe,Lis Neris 2018 Jurosa Chardonnay (Friuli Isonzo),Chardonnay,Lis Neris,[2018]
US,Small Lot Reserve,88,19.0,California,Monterey County,Matt Kettmann,@mattkettmann,Irony 2020 Small Lot Reserve Chardonnay (Monterey County),Chardonnay,Irony,[2020]
US,Omira Hills,86,15.0,California,California,Jim Gordon,@gordone_cellars,Montevina 2019 Omira Hills Chardonnay (California),Chardonnay,Montevina,[2019]
US,Shirtail Creek Vineyard,86,15.0,California,Monterey,Matt Kettmann,@mattkettmann,Hess Collection 2020 Shirtail Creek Vineyard Chardonnay (Monterey),Chardonnay,Hess Collection,[2020]
US,Eleanora's Selection,91,39.0,California,Russian River Valley,Virginie Boone,@vboone,Buena Vista 2018 Eleanora's Selection Chardonnay (Russian River Valley),Chardonnay,Buena Vista,[2018]
US,Signature Series,90,34.0,California,Napa Valley,Virginie Boone,@vboone,Darioush 2020 Signature Series Chardonnay (Napa Valley),Chardonnay,Darioush,[2020]
US,Baker Ridge Vineyard Estate,90,34.0,California,Russian River Valley,Virginie Boone,@vboone,Thomas George 2020 Baker Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,Thomas George,[2020]
US,Shard Unoaked Stillwater Creek,88,20.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Baer 2022 Shard Unoaked Stillwater Creek Chardonnay (Columbia Valley (WA)),Chardonnay,Baer,[2022]
US,Heritage Block Old Wente,88,33.0,California,Carneros,Virginie Boone,@vboone,Saintsbury 2021 Heritage Block Old Wente Chardonnay (Carneros),Chardonnay,Saintsbury,[2021]
US,Cuvée Ma Belle Heintz Ranch,88,26.0,California,Russian River Valley,Matt Kettmann,@mattkettmann,Sandler 2021 Cuvée Ma Belle Heintz Ranch Chardonnay (Russian River Valley),Chardonnay,Sandler,[2021]
US,Logan Sleepy Hollow Vineyard,88,22.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Talbott 2021 Logan Sleepy Hollow Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Talbott,[2021]
France,Vieilles Vignes,91,33.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Rijckaert 2020 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,Rijckaert,[2020]
US,The Hidden One Old Vine Estate Grown,86,26.0,California,St. Helena,Virginie Boone,@vboone,Leto 2019 The Hidden One Old Vine Estate Grown Chardonnay (St. Helena),Chardonnay,Leto,[2019]
Australia,DJL,92,27.0,Western Australia,Margaret River,Joe Czerwinski,@JoeCz,Xanadu 2021 DJL Chardonnay (Margaret River),Chardonnay,Xanadu,[2021]
US,Durell Vineyard,90,34.0,California,Sonoma Coast,Virginie Boone,@vboone,Armida 2020 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,Armida,[2020]
Australia,Made With Organic Grapes,90,22.0,South Australia,South Australia,Joe Czerwinski,@JoeCz,Yalumba 2021 Made With Organic Grapes Chardonnay (South Australia),Chardonnay,Yalumba,[2021]
US,Made With Organic Grapes,90,21.0,California,Mendocino County,Jim Gordon,@gordone_cellars,Bonterra 2021 Made With Organic Grapes Chardonnay (Mendocino County),Chardonnay,Bonterra,[2021]
US,Firepeak,93,33.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Baileyana 2020 Firepeak Chardonnay (Edna Valley),Chardonnay,Baileyana,[2020]
US,Poseidon Vineyard Limited Release,89,28.0,California,Los Carneros,Virginie Boone,@vboone,Black Stallion 2020 Poseidon Vineyard Limited Release Chardonnay (Los Carneros),Chardonnay,Black Stallion,[2020]
US,Estate Grown,87,23.0,California,Carneros,Virginie Boone,@vboone,Broadway Vineyards 2020 Estate Grown Chardonnay (Carneros),Chardonnay,Broadway Vineyards,[2020]
US,Brosseau Vineyard,92,36.0,California,Chalone,Matt Kettmann,@mattkettmann,Testarossa 2021 Brosseau Vineyard Chardonnay (Chalone),Chardonnay,Testarossa,[2021]
US,Ophira,92,37.0,California,Bennett Valley,Virginie Boone,@vboone,Frostwatch 2020 Ophira Chardonnay (Bennett Valley),Chardonnay,Frostwatch,[2020]
US,T Anchor Ranch,91,36.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Foley 2020 T Anchor Ranch Chardonnay (Sta. Rita Hills),Chardonnay,Foley,[2020]
US,Richard's Cuvée Whistling Ridge Vineyard,91,33.0,Oregon,Ribbon Ridge,Paul Gregutt,@paulgwine ,Goodfellow 2020 Richard's Cuvée Whistling Ridge Vineyard Chardonnay (Ribbon Ridge),Chardonnay,Goodfellow,[2020]
US,Diana's,94,50.0,California,California,Matt Kettmann,@mattkettmann,Testarossa 2020 Diana's Chardonnay (California),Chardonnay,Testarossa,[2020]
US,La Brisa,93,35.0,California,Russian River Valley,Virginie Boone,@vboone,Walt 2020 La Brisa Chardonnay (Russian River Valley),Chardonnay,Walt,[2020]
US,Lone Oak Vineyard,93,40.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Testarossa 2020 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Testarossa,[2020]
US,Limited Release,88,26.0,California,Carneros-Napa Valley,Virginie Boone,@vboone,Rutherford Hill 2019 Limited Release Chardonnay (Carneros-Napa Valley),Chardonnay,Rutherford Hill,[2019]
US,Sangiacomo Vineyard,88,30.0,California,Sonoma Coast,Virginie Boone,@vboone,La Follette 2019 Sangiacomo Vineyard Chardonnay (Sonoma Coast),Chardonnay,La Follette,[2019]
US,Kruse Vineyard,90,33.0,California,Central Coast,Matt Kettmann,@mattkettmann,Jack Creek 2019 Kruse Vineyard Chardonnay (Central Coast),Chardonnay,Jack Creek,[2019]
Argentina,Made with Organic Grapes,85,13.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Santa Julia 2019 Made with Organic Grapes Chardonnay (Mendoza),Chardonnay,Santa Julia,[2019]
US,Roza Hills,91,41.0,Washington,Washington,Sean P. Sullivan,@wawinereport,Sixto 2019 Roza Hills Chardonnay (Washington),Chardonnay,Sixto,[2019]
France,Clos du Cromin,86,45.0,Burgundy,Meursault,Roger Voss,@vossroger,Domaine Jean Monnier et Fils 2016 Clos du Cromin  (Meursault),Chardonnay,Domaine Jean Monnier et Fils,[2016]
US,Reserve,86,27.0,Washington,Yakima Valley,Paul Gregutt,@paulgwine ,Hogue 2015 Reserve Chardonnay (Yakima Valley),Chardonnay,Hogue,[2015]
US,26th Anniversary,87,33.0,California,Napa Valley,Joe Czerwinski,@JoeCz,Rutherford Hill 2006 26th Anniversary Chardonnay (Napa Valley),Chardonnay,Rutherford Hill,[]
US,Ciardella Vineyard,87,68.0,California,Santa Cruz Mountains,Joe Czerwinski,@JoeCz,Thunder Mountain 2005 Ciardella Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,Thunder Mountain,[]
US,Reserve,87,34.0,Washington,Yakima Valley,Paul Gregutt,@paulgwine ,Hyatt 2006 Reserve Chardonnay (Yakima Valley),Chardonnay,Hyatt,[]
US,Laguna Vineyard,87,42.0,California,Russian River Valley,Joe Czerwinski,@JoeCz,Gallo of Sonoma 2005 Laguna Vineyard Chardonnay (Russian River Valley),Chardonnay,Gallo of Sonoma,[]
France,Les Folatières Premier Cru,93,110.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Xavier Monnot 2012 Les Folatières Premier Cru  (Puligny-Montrachet),Chardonnay,Xavier Monnot,[2012]
France,Clos Saint-Jean Premier Cru,92,128.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Chanson Père et Fils 2011 Clos Saint-Jean Premier Cru  (Chassagne-Montrachet),Chardonnay,Chanson Père et Fils,[]
France,Vaulorent Premier Cru,92,51.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2012 Vaulorent Premier Cru  (Chablis),Chardonnay,La Chablisienne,[2012]
France,Montée de Tonnerre Premier Cru,92,53.0,Burgundy,Chablis,Roger Voss,@vossroger,Simonnet-Febvre 2012 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,Simonnet-Febvre,[2012]
France,Cuvée Guy Moreau Vaillon Premier Cru,92,62.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Christian Moreau Père et Fils 2012 Cuvée Guy Moreau Vaillon Premier Cru  (Chablis),Chardonnay,Domaine Christian Moreau Père et Fils,[2012]
